country.name,regional.indicator,ladder.score,playlist_id,playlist_name,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,track.artists,track.duration_ms,track.explicit,track.name,track.popularity
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,7vQbuQcyTflfCIOu3Uzzya,4,2021-12-12T09:25:16Z,Bobby Helms,130973,FALSE,Jingle Bell Rock,92
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.793,0.44,6,-9.637,1,0.0668,0.755,2.07e-5,0.182,0.75,94.98,1h1JMmAzXR6lWJ7KnJQkU7,4,2021-12-12T09:25:16Z,Gama WNTD,204281,FALSE,Borboletas,58
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.822,0.524,6,-8.4,0,0.242,0.498,0,0.48,0.718,130.06,2s9BO8c0co0PmgBiUoTT17,4,2021-12-12T09:25:16Z,Gloria Groove,172500,FALSE,A QUEDA,83
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,2EjXfH91m7f8HiJN1yQg97,4,2021-12-12T09:25:16Z,Brenda Lee,126266,FALSE,Rockin' Around The Christmas Tree,92
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.606,0.733,9,-4.46,1,0.175,0.368,0,0.144,0.672,166.199,3YvE7uo4ffseBoJPh8IhHp,4,2021-12-12T09:25:16Z,"c(""Marília Mendonça"", ""Maiara & Maraisa"")",196209,FALSE,Presepada,86
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.568,0.736,11,-4.817,0,0.0557,0.201,0,0.362,0.72,153.093,4cKn3YjlRNowwNQi5LuZkk,4,2021-12-12T09:25:16Z,"c(""Luan Santana"", ""Mc Don Juan"")",181122,FALSE,SORRIA,73
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.572,0.559,7,-8.733,1,0.159,0.756,1.09e-4,0.0873,0.664,179.965,08PxO0Ip7jChiYQHmOEyjq,4,2021-12-12T09:25:16Z,Lupambo,222628,FALSE,Melhor de Mim,59
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.501,0.548,0,-7.573,0,0.182,0.0801,4.08e-4,0.118,0.488,93.966,6xvaSd27eSA5kQlFRYhWZF,4,2021-12-12T09:25:16Z,"c(""J Balvin"", ""Khalid"")",228506,FALSE,Otra Noche Sin Ti,63
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.594,0.612,8,-6.627,0,0.363,0.835,0,0.461,0.687,179.629,2gQPv5jvVPqU2a9HhMNO1v,4,2021-12-12T09:25:16Z,BoyWithUke,168020,FALSE,Toxic,92
Portugal,Western Europe,5.928999900817871,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,Spotify,spotify,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-5,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,4,2021-12-12T09:25:16Z,The Weeknd,200040,FALSE,Blinding Lights,93
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-6,0.0865,0.138,169.888,4gzsuuZypVbxs0Af1LSZyB,4,2021-12-12T09:25:21Z,"c(""Tainy"", ""Bad Bunny"", ""Julieta Venegas"")",207301,FALSE,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),93
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.644,0.648,1,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,2JPLbjOn0wPCngEot2STUS,4,2021-12-12T09:25:21Z,Bad Bunny,206710,TRUE,Yonaguni,94
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.725,0.86,1,-3.726,1,0.182,0.422,2.84e-4,0.0674,0.791,175.896,2vmfvSoZBFAt9hhRoEByLi,4,2021-12-12T09:25:21Z,"c(""Aventura"", ""Bad Bunny"")",230125,TRUE,Volví,92
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.659,0.688,6,-4.649,1,0.0673,0.207,0,0.113,0.632,153.979,0G2zPzWqVjR68iNPmx2TBe,4,2021-12-12T09:25:21Z,"c(""Mora"", ""Bad Bunny"", ""Sech"")",273474,TRUE,Volando - Remix,90
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-5,0.113,0.145,109.928,4MzXwWMhyBbmu6hOcLVD49,4,2021-12-12T09:25:21Z,"c(""Bad Bunny"", ""Jhay Cortez"")",205090,TRUE,DÁKITI,86
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.743,0.655,6,-5.015,0,0.159,0.114,0,0.0764,0.785,172.031,05bfbizlM5AX6Mf1RRyMho,4,2021-12-12T09:25:21Z,"c(""Nio Garcia"", ""J Balvin"", ""Bad Bunny"")",261334,TRUE,AM Remix,89
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.759,0.842,8,-3.758,1,0.096,0.101,0,0.134,0.584,105.059,3JCaq3KDSROg3TXhdiDa9n,4,2021-12-12T09:25:21Z,"c(""Jhay Cortez"", ""Anuel AA"")",263253,FALSE,Ley Seca,87
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.762,0.77,5,-2.758,1,0.223,0.138,0,0.15,0.631,177.998,4HzqWEdAbzcVFDv0pvxV4w,4,2021-12-12T09:25:21Z,Maluma,201180,FALSE,Sobrio,90
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.78,0.719,3,-3.613,0,0.0506,0.302,1.96e-4,0.0931,0.336,127.962,5RwV8BvLfX5injfqYodke9,4,2021-12-12T09:25:21Z,Rauw Alejandro,199604,TRUE,Todo De Ti,85
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-5,0.128,0.442,130.001,2B4GHvToeLTOBB4QLzW3Ni,4,2021-12-12T09:25:21Z,Farruko,287120,TRUE,Pepas,86
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.436,0.4,0,-6.521,1,0.11,0.463,0,0.76,0.568,75.576,6HIIuuUIEzH1meVdGbMXyf,3,2021-12-12T09:25:21Z,Grupo Firme,189050,FALSE,Ya Supérame (En Vivo),86
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,7rglLriMNBPAyuJOMGwi39,4,2021-12-12T09:25:21Z,"c(""Elton John"", ""Dua Lipa"", ""PNAU"")",202735,FALSE,Cold Heart - PNAU Remix,88
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-5,0.108,0.429,176.089,0fea68AdmYNygeTGI4RC18,4,2021-12-12T09:25:21Z,"c(""J Balvin"", ""Bad Bunny"")",242573,FALSE,LA CANCIÓN,86
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.86,0.791,0,-4.784,1,0.0568,0.169,1.06e-4,0.106,0.887,92.023,4r9jkMEnArtWGH2rL2FZl0,4,2021-12-12T09:25:21Z,Bad Bunny,175918,FALSE,A Tu Merced,84
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.734,0.846,9,-3.425,0,0.0489,0.166,1.74e-6,0.235,0.604,98.026,2BEcap3xJtmiPaHKyfQi4e,4,2021-12-12T09:25:21Z,"c(""Rvssian"", ""Rauw Alejandro"", ""Chris Brown"")",209883,TRUE,Nostálgico,91
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.828,0.724,6,-3.555,0,0.0715,0.0424,1.68e-6,0.468,0.896,96.058,4vv8wcnT04GHHbUCFBAiHF,4,2021-12-12T09:25:21Z,"c(""Randy"", ""Ape Drums"")",167504,TRUE,23 (With Ape Drums),81
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.856,0.618,7,-4.892,1,0.286,0.0303,0,0.0866,0.391,81.993,2XIc1pqjXV3Cr2BQUGNBck,4,2021-12-12T09:25:21Z,"c(""Bad Bunny"", ""ROSALÍA"")",203200,FALSE,LA NOCHE DE ANOCHE,86
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.811,0.637,10,-4.835,0,0.0591,0.234,5.72e-4,0.118,0.471,92.025,5RubKOuDoPn5Kj5TLVxSxY,4,2021-12-12T09:25:21Z,Bad Bunny,130013,TRUE,TE MUDASTE,83
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-6,0.0984,0.362,116.041,5TMLavqGRKNxgzMBrVpC9R,4,2021-12-12T09:25:21Z,"c(""zzoilo"", ""Aitana"")",179940,FALSE,Mon Amour - Remix,91
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.636,0.656,2,-5.542,0,0.0676,0.451,7.97e-6,0.287,0.439,171.918,3KJ3opyV29269SXkPrc19l,4,2021-12-12T09:25:21Z,Bad Bunny,151506,TRUE,120,84
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.807,0.606,3,-8.871,0,0.088,0.0946,0,0.119,0.304,92.988,2tFwfmceQa1Y6nRPhYbEtC,4,2021-12-12T09:25:21Z,"c(""Jhay Cortez"", ""Bad Bunny"")",227520,TRUE,CÓMO SE SIENTE - Remix,82
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.651,0.726,8,-4.144,1,0.053900000000000003,0.382,0,0.0535,0.963,179.99,798ahLNEcoFER7Vywg1FMT,3,2021-12-12T09:25:21Z,Calibre 50,156266,FALSE,A La Antigüita,87
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.626,0.503,10,-5.087,1,0.141,0.407,0,0.234,0.821,72.985,7E9GeFGfjXw9LAI4ay6rsw,4,2021-12-12T09:25:21Z,"c(""Grupo Firme"", ""Carin Leon"")",179745,FALSE,El Tóxico,84
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.727,0.546,0,-4.572,1,0.0437,0.656,0,0.122,0.69,106.891,2MnLkFqY9Rpg9s3Zv6ZJdK,4,2021-12-12T09:25:21Z,"c(""Gera MX"", ""Christian Nodal"")",197333,FALSE,Botella Tras Botella,86
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.744,0.868,1,-4.524,1,0.047,0.0326,0,0.0822,0.586,93.037,69vlMrzHwATKzupwNcUPyK,4,2021-12-12T09:25:21Z,"c(""Bad Bunny"", ""Daddy Yankee"")",206420,TRUE,La Santa,82
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.845,0.677,11,-4.798,0,0.136,0.269,9.17e-4,0.108,0.68,90.013,4HYDUMY0xSpeBr0AMY9cUz,4,2021-12-12T09:25:21Z,"c(""Jay Wheeler"", ""DJ Nelson"", ""Myke Towers"")",219048,FALSE,La Curiosidad,85
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,46IZ0fSY2mpAiktS3KOqds,4,2021-12-12T09:25:21Z,Adele,224694,FALSE,Easy On Me,92
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.903,0.817,8,-3.972,1,0.095,0.0272,3.11e-4,0.242,0.732,102.014,6D2TCm4nf5nxAcdGJ7w3QP,4,2021-12-12T09:25:21Z,"c(""J Balvin"", ""Maria Becerra"")",217360,FALSE,Qué Más Pues?,80
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,3PwRuzdphgedcWVUOVYJ7I,4,2021-12-12T09:25:21Z,Rauw Alejandro,164705,TRUE,Cúrame,90
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.764,0.585,2,-7.796,1,0.0305,0.348,0.00294,0.369,0.89,90.013,3p6eieHX6oEOzJStPtEsLu,4,2021-12-12T09:25:21Z,Calibre 50,255640,FALSE,Si Te Pudiera Mentir,84
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-5,0.109,0.746,89.888,3xv8JksRyqHa1lwkM9xvJf,4,2021-12-12T09:25:21Z,"c(""Anuel AA"", ""Myke Towers"", ""Jhay Cortez"")",239797,TRUE,Súbelo,73
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.768,0.56,3,-3.497,1,0.0859,0.709,7.91e-4,0.115,0.372,112.084,0PwFN7vRvY80Hnkoew2x3f,3,2021-12-12T09:25:21Z,"c(""Rauw Alejandro"", ""Mr. Naisgai"")",205714,TRUE,2/Catorce,77
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-5,0.152,0.158,171.854,35wvL50xvKpCHEJPxLOLPI,4,2021-12-12T09:25:21Z,Bad Bunny,169247,TRUE,Si Estuviésemos Juntos,83
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.55,0.598,11,-5.402,0,0.0831,0.132,2.58e-6,0.0955,0.543,83.836,5J7teKIJGtqVypgYI6sqXj,4,2021-12-12T09:25:21Z,"c(""Bad Bunny"", ""Mora"")",232496,TRUE,Una Vez,81
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.816,0.71,7,-3.728,1,0.0398,0.165,0,0.292,0.784,93.02,27RSJHEA99Y0Vsow7nA37A,4,2021-12-12T09:25:21Z,"c(""Sech"", ""Jhay Cortez"")",208631,TRUE,911 - Remix,86
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.715,0.622,4,-5.102,0,0.046,0.163,0,0.0948,0.808,80.015,2rCbl9naJYhaxjLsfx88uM,4,2021-12-12T09:25:21Z,"c(""Sebastian Yatra"", ""Myke Towers"")",195053,FALSE,Pareja Del Año,88
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,5PjdY0CKGZdEuoNab3yDmX,4,2021-12-12T09:25:21Z,"c(""The Kid LAROI"", ""Justin Bieber"")",141805,TRUE,STAY (with Justin Bieber),93
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,4R8BJggjosTswLxtkw8V7P,4,2021-12-12T09:25:21Z,"c(""Jhay Cortez"", ""J Balvin"", ""Bad Bunny"")",309120,FALSE,No Me Conoce - Remix,80
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-6,0.101,0.526,91.976,2n7ohqg1s68ToAHh4u9mcW,4,2021-12-12T09:25:21Z,Bad Bunny,192024,TRUE,Vete,75
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.849,0.701,6,-4.407,0,0.06,0.407,0,0.112,0.505,98.005,7Bk0uXKk1uPT0XuQbpFzvs,4,2021-12-12T09:25:21Z,"c(""Los Legendarios"", ""Wisin"", ""Jhay Cortez"")",261665,FALSE,Fiel,83
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-6,0.134,0.824,129.928,41wtwzCZkXwpnakmwJ239F,4,2021-12-12T09:25:21Z,Bad Bunny,170971,FALSE,Si Veo a Tu Mamá,82
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.693,0.549,2,-6.098,1,0.0577,0.505,4.73e-5,0.324,0.473,139.988,7kjEqI6eZ7YlFrGhxixnlN,4,2021-12-12T09:25:21Z,Bad Bunny,221186,FALSE,ANTES QUE SE ACABE,79
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-6,0.243,0.244,176.169,2TH65lNHgvLxCKXM3apjxI,4,2021-12-12T09:25:21Z,"c(""Bad Bunny"", ""Tainy"")",250533,TRUE,Callaita,83
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,1r9xUipOqoNwggBpENDsvJ,4,2021-12-12T09:25:21Z,"c(""Imagine Dragons"", ""JID"", ""Arcane"", ""League of Legends"")",173381,FALSE,Enemy (with JID) - from the series Arcane League of Legends,96
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.58,0.695,6,-8.244,0,0.0671,0.00638,0,0.174,0.402,168.124,66x45Yh9x397PWpxMX0ZDT,4,2021-12-12T09:25:21Z,"c(""J Balvin"", ""Dua Lipa"", ""Bad Bunny"", ""Tainy"")",232146,FALSE,UN DIA (ONE DAY),69
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.883,0.6,7,-7.188,1,0.37,0.114,7.94e-6,0.0931,0.691,113.903,26w9NTiE9NGjW1ZvIOd1So,4,2021-12-12T09:25:21Z,Bad Bunny,156430,TRUE,BOOKER T,80
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.823,0.687,4,-4.715,0,0.0561,0.067,1.35e-4,0.286,0.28,98.016,5Mw46yRtdiOdjqSG0eDItr,4,2021-12-12T09:25:21Z,"c(""Wisin"", ""Jhay Cortez"", ""Ozuna"", ""Los Legendarios"")",303426,FALSE,Emojis de Corazones (feat. Los Legendarios),83
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.546,0.438,5,-4.748,1,0.0669,0.353,0,0.261,0.568,112.136,0ldT3gl7aGNzrJyd4b1CA4,3,2021-12-12T09:25:21Z,"c(""Grupo Firme"", ""Lenin Ramírez"")",238677,FALSE,En Tu Perra Vida,81
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.573,0.711,1,-6.268,0,0.0406,0.0114,0,0.328,0.47,105.006,46HNZY1i7O6jwTA7Slo2PI,4,2021-12-12T09:25:21Z,"c(""Coldplay"", ""BTS"")",226198,FALSE,My Universe,87
Honduras,Latin America and Caribbean,5.9191999435424805,37i9dQZEVXbJp9wcIM9Eo5,Top 50 - Honduras,Spotify,spotify,0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,5Z9KJZvQzH6PFmb8SNkxuk,4,2021-12-12T09:25:21Z,"c(""Lil Nas X"", ""Jack Harlow"")",212352,TRUE,INDUSTRY BABY (feat. Jack Harlow),91
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.644,0.315,6,-9.382,1,0.0339,0.706,0.00162,0.0962,0.356,60.001,34YfLWuoxLEcvJQNxdI9P2,4,2021-12-12T09:25:15Z,Arthur Nery,297001,FALSE,Pagsamo,82
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.631,0.518,0,-8.771,1,0.0303,0.274,0,0.088,0.205,93.023,5enxwA8aAbwZbf5qCHORXi,4,2021-12-12T09:25:15Z,Taylor Swift,613026,TRUE,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),96
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.513,0.38,11,-11.091,1,0.0336,0.12,0,0.0924,0.323,120.952,16iRlyUMJVPqz62DlomMre,4,2021-12-12T09:25:15Z,NOBITA,263500,FALSE,Ikaw Lang,80
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.62,0.668,9,-5.719,1,0.0305,0.088,0,0.362,0.183,118.013,63bmIgH9sS6sX5Sc7MetGq,4,2021-12-12T09:25:15Z,Zack Tabudlo,244067,FALSE,Habang Buhay,70
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,46IZ0fSY2mpAiktS3KOqds,4,2021-12-12T09:25:15Z,Adele,224694,FALSE,Easy On Me,92
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.519,0.246,5,-13.85,1,0.0396,0.774,2.35e-6,0.0946,0.108,90.121,5Hm2MJQ4ECvQmH5QWCMQrR,4,2021-12-12T09:25:15Z,Adie,312320,FALSE,Paraluman,78
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.758,0.39,1,-9.799,1,0.0485,0.567,0,0.099,0.238,117.048,62aa4ZnQGgF8gXzzvWRJhG,4,2021-12-12T09:25:15Z,"c(""Because"", ""Leslie"")",168205,TRUE,BMW,78
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-5,0.415,0.441,153.96,6I3mqTwhRpn34SLVafSH7G,4,2021-12-12T09:25:15Z,Justin Bieber,153190,FALSE,Ghost,90
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,5PjdY0CKGZdEuoNab3yDmX,4,2021-12-12T09:25:15Z,"c(""The Kid LAROI"", ""Justin Bieber"")",141805,TRUE,STAY (with Justin Bieber),93
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.573,0.711,1,-6.268,0,0.0406,0.0114,0,0.328,0.47,105.006,46HNZY1i7O6jwTA7Slo2PI,4,2021-12-12T09:25:15Z,"c(""Coldplay"", ""BTS"")",226198,FALSE,My Universe,87
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4SqWKzw0CbA05TGszDgMlc,4,2021-12-12T09:25:15Z,The Walters,160239,FALSE,I Love You So,91
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-6,0.435,0.0979,129.863,55RMhrPQYA6vLu5YMgXxFD,4,2021-12-12T09:25:15Z,Zack Tabudlo,221538,FALSE,Binibini,68
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,08MFgEQeVLF37EyZ7jcwLc,3,2021-12-12T09:25:15Z,Zack Tabudlo,254400,FALSE,Pano,58
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.535,0.388,7,-9.805,0,0.155,0.507,0,0.11,0.412,106.703,5dXWFMwD7I7zXsInONVl0H,5,2021-12-12T09:25:15Z,SZA,174000,TRUE,I Hate U,87
Philippines,Southeast Asia,5.880199909210205,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,Spotify,spotify,0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4fouWK6XVHhzl78KzQ1UjL,4,2021-12-12T09:25:15Z,GAYLE,168601,TRUE,abcdefu,96
